22:59:14 [INFO] [Level-2] Numba kernels warm (JIT ready in 0.4s)
22:59:16 [INFO] [TF] timeframe=1h TF_SCALE=1.0000 TF_SECONDS=3600 TF_HOURS=1.000
22:59:16 [INFO] §1  مسح أعلى 15 عملة...
22:59:21 [INFO] §2  جلب البيانات (متوازٍ)...
22:59:22 [INFO]   ✓ XRP/USDT      : 17,535 شمعة
22:59:22 [INFO]   ✓ DOGE/USDT     : 17,535 شمعة
22:59:23 [INFO]   ✓ BNB/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ BTC/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ SOL/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ ETH/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ ADA/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ LINK/USDT     : 17,535 شمعة
22:59:23 [INFO]   ✓ AVAX/USDT     : 17,535 شمعة
22:59:23 [INFO]   ✓ DOT/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ LTC/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ UNI/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ ETC/USDT      : 17,535 شمعة
22:59:23 [INFO]   ✓ ATOM/USDT     : 17,535 شمعة
22:59:24 [INFO]   ✓ TRX/USDT      : 17,535 شمعة
22:59:24 [INFO]   ✓ XAG/USDT      : 6,133 شمعة
22:59:24 [INFO]   ✓ POL/USDT      : 17,535 شمعة
22:59:24 [INFO]   ✓ BCH/USDT      : 17,535 شمعة
22:59:24 [INFO]   ✓ TON/USDT      : 17,528 شمعة
22:59:24 [INFO]   ✓ APT/USDT      : 17,535 شمعة
22:59:24 [INFO]   ✓ NEAR/USDT     : 17,535 شمعة
22:59:24 [INFO]   ✓ HBAR/USDT     : 17,535 شمعة
22:59:25 [INFO]   ✓ VET/USDT      : 17,535 شمعة
22:59:25 [INFO]   ✓ FIL/USDT      : 17,535 شمعة
22:59:25 [INFO]   ✓ ARB/USDT      : 17,535 شمعة
22:59:25 [INFO]   ✓ STX/USDT      : 17,535 شمعة
22:59:25 [INFO]   ✓ AAVE/USDT     : 17,535 شمعة
22:59:25 [INFO]   ✓ INJ/USDT      : 17,535 شمعة
22:59:25 [INFO]   ✓ OP/USDT       : 17,535 شمعة
22:59:25 [INFO]   ✓ SUI/USDT      : 17,535 شمعة
22:59:25 [INFO]   ✓ TIA/USDT      : 17,528 شمعة
22:59:25 [INFO]   ✓ SEI/USDT      : 17,528 شمعة
22:59:26 [INFO]   ✓ GRT/USDT      : 17,528 شمعة
22:59:26 [INFO]   ✓ ALGO/USDT     : 17,528 شمعة
22:59:26 [INFO]   ✓ RENDER/USDT   : 17,528 شمعة
22:59:26 [INFO]   ✓ FET/USDT      : 17,528 شمعة
22:59:26 [INFO]   ✓ LDO/USDT      : 17,528 شمعة
22:59:26 [INFO]   ✓ KAS/USDT      : 17,528 شمعة
22:59:26 [INFO]   ✓ WIF/USDT      : 17,528 شمعة
22:59:26 [INFO]   ✓ THETA/USDT    : 17,528 شمعة
22:59:26 [INFO]   ✓ EGLD/USDT     : 17,528 شمعة
22:59:26 [INFO]   ✓ SAND/USDT     : 17,528 شمعة
22:59:26 [INFO]   ✓ AXS/USDT      : 17,528 شمعة
22:59:27 [INFO]   ✓ MANA/USDT     : 17,528 شمعة
22:59:27 [INFO]   ✓ CHZ/USDT      : 17,528 شمعة
22:59:27 [INFO]   ✓ XLM/USDT      : 17,528 شمعة
22:59:27 [INFO] §3  معالجة فضاء الحالة (K ديناميكي)...
22:59:27 [INFO]   [Parallel] 8 workers × 46 symbols (cache=on)
╔══════════════════════════════════════════════════════════════════════╗
  [Level-1] Parallel: True  Cache: True
  [Level-2] Numba: True

║  محرك التداول الثرموديناميكي الكمي v6.0 – Singularity Engine     ║
║  الوضع: BACKTEST    |  رأس المال: $100.00              ║
╠══════════════════════════════════════════════════════════════════════╣
║  ① Boltzmann Kelly: BASE=2.0%  λ=0.05  [1.0%–5.0%]  ║
║  ② Topo-Divergence: ε=0.05  (حتمية هندسية)              ║
║  ③ Dynamic-K:       [4–12]  (SNR ∝ 1/m)                     ║
║  ④ Cosmological Λ:  0  (De Sitter drift)                  ║
║  ⑤ T_sync EMA-accel: فلتر التشابك عبر المقاييس                  ║
╚══════════════════════════════════════════════════════════════════════╝

22:59:38 [INFO]   ✓ XRP/USDT       | K=11 | اختبار=  678 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ HBAR/USDT      | K=11 | اختبار=  694 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ HBAR/USDT      | K=11 | اختبار=  694 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ VET/USDT       | K=11 | اختبار=  580 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ VET/USDT       | K=11 | اختبار=  580 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ FIL/USDT       | K=11 | اختبار=  476 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ FIL/USDT       | K=11 | اختبار=  476 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ ARB/USDT       | K=11 | اختبار=  582 | tri_μ=1.19 | [cache]
22:59:39 [INFO]   ✓ ARB/USDT       | K=11 | اختبار=  582 | tri_μ=1.19 | [cache]
22:59:39 [INFO]   ✓ STX/USDT       | K=11 | اختبار=  706 | tri_μ=1.24 | [cache]
22:59:39 [INFO]   ✓ STX/USDT       | K=11 | اختبار=  706 | tri_μ=1.24 | [cache]
22:59:39 [INFO]   ✓ AAVE/USDT      | K=11 | اختبار=  449 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ AAVE/USDT      | K=11 | اختبار=  449 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ INJ/USDT       | K=11 | اختبار=  476 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ INJ/USDT       | K=11 | اختبار=  476 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ OP/USDT        | K=11 | اختبار=  467 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ OP/USDT        | K=11 | اختبار=  467 | tri_μ=1.18 | [cache]
22:59:39 [INFO]   ✓ SUI/USDT       | K=11 | اختبار=  705 | tri_μ=1.24 | [cache]
22:59:39 [INFO]   ✓ SUI/USDT       | K=11 | اختبار=  705 | tri_μ=1.24 | [cache]
22:59:39 [INFO]   ✓ TIA/USDT       | K=11 | اختبار=  534 | tri_μ=1.20 | [cache]
22:59:39 [INFO]   ✓ TIA/USDT       | K=11 | اختبار=  534 | tri_μ=1.20 | [cache]
22:59:39 [INFO]   ✓ SEI/USDT       | K=11 | اختبار=  570 | tri_μ=1.19 | [cache]
22:59:39 [INFO]   ✓ SEI/USDT       | K=11 | اختبار=  570 | tri_μ=1.19 | [cache]
22:59:39 [INFO]   ✓ GRT/USDT       | K=11 | اختبار=  599 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ GRT/USDT       | K=11 | اختبار=  599 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ ALGO/USDT      | K=11 | اختبار=  624 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ ALGO/USDT      | K=11 | اختبار=  624 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ RENDER/USDT    | K=11 | اختبار=  590 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ RENDER/USDT    | K=11 | اختبار=  590 | tri_μ=1.21 | [cache]
22:59:39 [INFO]   ✓ FET/USDT       | K=11 | اختبار=  541 | tri_μ=1.19 | [cache]
22:59:39 [INFO]   ✓ FET/USDT       | K=11 | اختبار=  541 | tri_μ=1.19 | [cache]
22:59:39 [INFO]   ✓ LDO/USDT       | K=11 | اختبار=  723 | tri_μ=1.23 | [cache]
22:59:39 [INFO]   ✓ LDO/USDT       | K=11 | اختبار=  723 | tri_μ=1.23 | [cache]
22:59:39 [INFO]   ✓ KAS/USDT       | K=11 | اختبار=  668 | tri_μ=1.22 | [cache]
22:59:39 [INFO]   ✓ KAS/USDT       | K=11 | اختبار=  668 | tri_μ=1.22 | [cache]
22:59:39 [INFO]   ✓ WIF/USDT       | K=11 | اختبار=  760 | tri_μ=1.23 | [cache]
22:59:39 [INFO]   ✓ WIF/USDT       | K=11 | اختبار=  760 | tri_μ=1.23 | [cache]
22:59:39 [INFO]   ✓ THETA/USDT     | K=11 | اختبار=  591 | tri_μ=1.20 | [cache]
22:59:39 [INFO]   ✓ THETA/USDT     | K=11 | اختبار=  591 | tri_μ=1.20 | [cache]
22:59:40 [INFO]   ✓ EGLD/USDT      | K=11 | اختبار=  349 | tri_μ=1.14 | [cache]
22:59:40 [INFO]   ✓ EGLD/USDT      | K=11 | اختبار=  349 | tri_μ=1.14 | [cache]
22:59:40 [INFO]   ✓ SAND/USDT      | K=11 | اختبار=  580 | tri_μ=1.19 | [cache]
22:59:40 [INFO]   ✓ SAND/USDT      | K=11 | اختبار=  580 | tri_μ=1.19 | [cache]
22:59:40 [INFO]   ✓ AXS/USDT       | K=11 | اختبار=  488 | tri_μ=1.18 | [cache]
22:59:40 [INFO]   ✓ AXS/USDT       | K=11 | اختبار=  488 | tri_μ=1.18 | [cache]
22:59:40 [INFO]   ✓ MANA/USDT      | K=11 | اختبار=  595 | tri_μ=1.20 | [cache]
22:59:40 [INFO]   ✓ MANA/USDT      | K=11 | اختبار=  595 | tri_μ=1.20 | [cache]
22:59:40 [INFO]   ✓ CHZ/USDT       | K=11 | اختبار=  507 | tri_μ=1.18 | [cache]
22:59:40 [INFO]   ✓ CHZ/USDT       | K=11 | اختبار=  507 | tri_μ=1.18 | [cache]
22:59:40 [INFO]   ✓ XLM/USDT       | K=11 | اختبار=  616 | tri_μ=1.19 | [cache]
22:59:40 [INFO]   ✓ XLM/USDT       | K=11 | اختبار=  616 | tri_μ=1.19 | [cache]
22:59:50 [INFO]   [Parallel] done in 23.0s  (cache=92, computed=0, errors=0)
22:59:50 [INFO] §4  مصفوفة الارتباط...
22:59:50 [INFO]   أزواج مرتبطة (ρ>0.7): 63
22:59:50 [INFO] §5  بناء الإشارات (①②④⑤ مُفعَّلة)...
23:00:06 [INFO] [RuleFilter] thresholds: rvol24_q33=0.00688, dist_high_q66=-0.01570, tf_std_q66=0.600, range_pos_q66=0.658
23:00:08 [INFO] [RuleFilter] kept=14605, rejected=10889 (42.7%) @ min_score=2
23:00:08 [INFO]   ✔ 14,605 إشارة
23:00:08 [INFO]   T_info: μ=4.788 | σ=2.274
23:00:08 [INFO]   risk_dynamic: μ=2.070% | max=2.70%
23:00:08 [INFO]   BUY=6,421 | SELL=8,184 (Λ=0)
23:00:08 [INFO] §6  محاكاة المحفظة متعددة المراكز...
23:00:08 [INFO]   [Backtest Realism] Entry fills: 4,221/14,605 (28.9%) [pen=1.0bps, wait=15bars]
23:00:09 [INFO]   ✔ 4,048 صفقة
23:00:09 [INFO] §7  انحدار الإنتروبيا...
23:00:09 [INFO]   XRP/USDT      : b=+0.00002  R²=0.004  [neutral]
23:00:09 [INFO]   DOGE/USDT     : b=+0.00003  R²=0.015  [neutral]
23:00:09 [INFO]   BNB/USDT      : b=+0.00001  R²=0.006  [neutral]
23:00:09 [INFO]   BTC/USDT      : b=-0.00002  R²=0.014  [neutral]
23:00:14 [INFO] 📊 quantum_v6_results.png
23:00:14 [INFO] ✅ اكتمل.
23:00:14 [INFO]    E[ln(1+fR)] = +0.002117
23:00:14 [INFO]    MaxDrawdown  = 22.78%
23:00:14 [INFO]    Topo-Exits   = 0.0%
23:00:14 [INFO]    AvgRisk      = 1.146%
23:00:14 [INFO] [Diagnostic] Close-and-reverse within 3h: 0

════════════════════════════════════════════════════════════════════════
   📊  محرك التداول الثرموديناميكي الكمي v6.0  [BACKTEST]
   🌌  محرك التفرد – Singularity Engine
════════════════════════════════════════════════════════════════════════

▶ المقياس الأساسي (م٦): E[ln(1+fR)] لكل صفقة
   متوسط  : +0.002117
   وسيط   : +0.000419
   انحراف : 0.008696
   → ✅ حافة إيجابية

▶ إحصاءات الصفقات
   عدد الصفقات      : 4,048
   شراء / بيع        : 1,798 / 2,250
   نسبة النجاح      : 69.52%
   عامل الربح (PF)  : 5.595
   متوسط الربح      : $228.0670
   متوسط الخسارة   : $-92.9593
   شارب (سنوي)      : 3.865
   دخول مُحسَّن       : 0  (0.0%)

▶ التعديلات الجديدة (v6.0)
   ① متوسط T_info (حرارة معلوماتية) : 5.0940
   ① متوسط المخاطرة الديناميكية     : 1.146%
   ② خروج توبولوجي (Topo-Div)       : 0  (0.0%)
   خروج TRI مبكر                    : 0  (0.0%)
   انزلاق إجمالي                    : $0.00

▶ رأس المال (مقياس ثانوي)
   ابتدائي: $100.00  →  نهائي: $527,168.76
   العائد الكلي     : 527,068.8%
   أقصى انخفاض     : 22.78%  ($2,006.41)

▶ تحذير السيولة (م٦): 13 (0.3%)  ✅ معقول

▶ توزيع أسباب الخروج
   Trail-Win(peak           :   2,540  (62.7%)
   Initial-SL               :   1,233  (30.5%)
   Apex: Action Integral Exhaustion:     274  (6.8%)
   Hard TP                  :       1  (0.0%)

════════════════════════════════════════════════════════════════════════


▶ تحليل MFE (أقصى ربح غير مُحقَّق)
   Hard TP        (n=   1) | μMFE= 1.18%  max= 1.18%  | >0.5%:    1  >1.0%:    1  >2.0%:    0
   Apex exits     (n= 274) | μMFE= 2.00%  max=11.12%  | >0.5%:  274  >1.0%:  240  >2.0%:   93

▶ ميزانية المخاطرة الكلية
   μ risk/trade : 1.146%
   max risk/trade : 1.276%
   min risk/trade : 0.983%
